,unixtime,mmsi,nav_status,sog,position_accuracy,lat,lon,cog,true_heading,timestamp
1910,"1622561689.4672227,",244697000,0,0.0,0,51.9515,4.14415,157.0,40,48
1911,"1622561689.5477712,",314416000,0,11.699999809265137,0,52.01936,3.976471666666667,298.0,300,48
1912,"1622561689.6983967,",305149000,0,2.400000095367432,0,51.969366666666666,4.1068983333333335,112.0999984741211,119,50
1913,"1622561690.095681,",246238000,7,2.700000047683716,0,51.89651666666666,3.9030766666666663,39.20000076293945,36,47
1914,"1622561690.175541,",245617000,7,7.900000095367432,1,51.87190666666667,3.920325,8.899999618530273,13,39
1915,"1622561690.3461943,",636017857,4,8.300000190734863,1,51.976016666666666,4.089546666666667,114.6999969482422,115,41
1916,"1622561690.7131402,",255805577,5,0.0,0,51.956925,4.005608333333333,270.8999938964844,218,49
1917,"1622561690.9760385,",244690814,0,0.0,1,51.958505,4.1440616666666665,0.0,313,50
1918,"1622561691.282492,",244287000,0,0.0,1,51.97696666666667,4.125783333333334,62.0,30,49
1919,"1622561691.5998607,",249491000,0,0.0,0,51.9513,4.14425,131.0,218,51
1920,"1622561691.8356056,",244407000,0,0.0,1,51.976665,4.125506666666666,180.0,208,50
1921,"1622561691.992086,",244050469,0,0.0,0,51.96120166666667,4.08988,254.3999938964844,194,51
1922,"1622561692.4013631,",244016000,5,0.0,0,51.95783166666666,3.97484,260.6000061035156,295,50
1923,"1622561692.533868,",205565000,0,0.0,0,51.96098333333333,4.140711666666666,266.5,352,60
1924,"1622561692.5445151,",215499000,5,0.0,0,51.957566666666665,4.03831,238.1000061035156,83,53
1925,"1622561692.6521065,",304068000,0,3.5,0,51.922581666666666,4.216125,298.20001220703125,303,53
1926,"1622561692.710997,",211734040,0,12.199999809265137,1,51.925505,4.227368333333334,321.1000061035156,321,52
1927,"1622561692.7902484,",244042000,0,3.299999952316284,1,51.924805,3.9651966666666665,21.799999237060547,21,52
1928,"1622561692.925978,",244100907,15,0.1000000014901161,0,51.94471333333333,4.17168,126.3000030517578,325,52
1929,"1622561693.4139974,",245209000,0,3.0,1,51.97859166666667,4.101166666666667,110.0999984741211,105,53
1930,"1622561693.6709008,",244030516,0,5.800000190734863,1,51.9382,4.098305,101.8000030517578,102,52
1931,"1622561693.6960409,",250005693,0,7.400000095367432,1,51.96230666666667,4.147543333333333,128.8000030517578,131,52
1932,"1622561693.706574,",244660114,0,0.0,1,51.93711666666667,4.052595,73.69999694824219,69,52
1933,"1622561693.990765,",245232000,0,0.1000000014901161,0,51.97715,4.125201666666666,271.3999938964844,10,53
1934,"1622561694.0962555,",249525000,0,0.0,1,51.97623333333333,3.990666666666667,252.0,167,53
1935,"1622561694.4673061,",245254000,7,6.900000095367432,0,51.918615,3.931835,1.7000000476837158,2,53
1936,"1622561694.4779298,",248352000,0,0.0,0,51.95989166666666,4.009681666666666,71.0999984741211,354,53
1937,"1622561694.5987606,",244690814,0,0.0,1,51.95850333333333,4.14406,0.0,313,54
1938,"1622561694.7029457,",244287000,0,0.1000000014901161,1,51.97696666666667,4.125783333333334,84.0,30,53
1939,"1622561694.9759727,",249689000,0,11.800000190734863,0,51.95126666666667,4.171433333333334,309.0,311,53
1940,"1622561695.1122572,",244750616,0,0.0,0,51.959581666666665,3.99551,233.1999969482422,173,55
1941,"1622561695.3343248,",249532000,0,0.0,0,51.961,4.1405,258.0,40,53
1942,"1622561695.8312674,",246259000,3,0.5,1,51.98954,4.025223333333333,89.19999694824219,88,55
1943,"1622561695.8562746,",304642000,5,10.5,1,52.038833333333336,3.911,294.0,301,53
1944,"1622561696.152603,",305542000,8,0.0,0,51.964075,4.094905,32.599998474121094,295,56
1945,"1622561696.5354428,",354977000,5,0.0,1,51.947845,4.05253,73.69999694824219,78,53
1946,"1622561696.8721695,",212396000,3,11.800000190734863,1,52.04076666666667,4.0127266666666666,157.1999969482422,150,57
1947,"1622561696.9224062,",212115000,3,9.300000190734863,1,52.04275,4.05302,13.899999618530272,17,57
1948,"1622561697.002752,",256758000,0,0.0,1,51.96173833333334,4.139265,342.5,40,54
1949,"1622561697.0829818,",351335000,5,0.0,0,51.950935,4.12717,253.3000030517578,187,57
1950,"1622561697.4694211,",244900124,0,0.0,0,51.959988333333335,4.011118333333333,181.1000061035156,357,58
1951,"1622561697.5462172,",636012662,0,0.0,0,51.96770166666666,4.073923333333333,137.0,152,58
1952,"1622561697.6533968,",357314000,0,12.0,1,52.015366666666665,3.959616666666667,293.0,295,57
1953,"1622561697.7267618,",244287000,0,0.1000000014901161,1,51.97696666666667,4.125783333333334,113.0,30,56
1954,"1622561697.8823035,",219964000,3,9.199999809265137,1,51.83661166666667,3.873195,297.70001220703125,301,58
1955,"1622561697.912525,",244050469,0,0.0,0,51.96120166666667,4.08988,245.8999938964844,194,57
1956,"1622561697.9925225,",533130869,5,0.0,0,51.96785833333333,4.067328333333333,47.79999923706055,63,36
1957,"1622561698.4682019,",248753000,0,9.0,0,51.960655,4.1343733333333335,117.1999969482422,115,57
1958,"1622561698.697042,",305149000,0,2.400000095367432,0,51.96932666666667,4.107053333333333,112.1999969482422,119,59
1959,"1622561698.7114828,",211684020,0,0.0,1,51.96415,4.094425,22.299999237060547,113,59
1960,"1622561698.81618,",249522000,10,8.699999809265137,1,51.96996666666666,4.1067,115.0,119,58
1961,"1622561698.8712976,",304068000,0,4.599999904632568,0,51.92266,4.21595,301.0,304,59
1962,"1622561699.4149654,",249040000,0,8.399999618530273,1,51.96706,4.114138333333333,127.0,126,55
1963,"1622561699.534388,",244792000,0,7.0,1,51.90398,3.9454633333333335,352.0,357,59
1964,"1622561700.6111329,",244050469,0,0.0,0,51.96120166666667,4.089878333333333,240.6000061035156,194,0
1965,"1622561700.7155511,",244690814,0,0.0,1,51.95851,4.144055,134.89999389648438,312,0
1966,"1622561700.7853234,",636017857,4,8.300000190734863,1,51.975863333333336,4.090095,114.8000030517578,115,51
1967,"1622561700.7959683,",244153545,0,0.0,1,51.827195,4.129906666666667,360.0,191,0
1968,"1622561701.0592945,",314416000,0,11.600000381469728,0,52.01966166666666,3.975546666666667,298.0,300,0
1969,"1622561701.1399138,",205565000,0,0.0,0,51.960973333333335,4.140728333333334,266.5,353,60
1970,"1622561701.2864902,",244100907,15,0.2000000029802322,0,51.94471333333333,4.171673333333334,219.6000061035156,325,1
1971,"1622561701.6570108,",244407000,0,0.0,1,51.976665,4.125506666666666,180.0,208,0
1972,"1622561701.6904583,",244013210,0,0.1000000014901161,1,51.97684,4.125675,318.1000061035156,210,0
1973,"1622561701.7507179,",304642000,5,10.399999618530272,1,52.038833333333336,3.9105,294.0,301,59
1974,"1622561702.018515,",250005693,0,7.400000095367432,1,51.96210833333333,4.147928333333334,129.3000030517578,131,1
1975,"1622561702.1266851,",244030516,0,5.699999809265137,1,51.93815,4.098686666666667,101.6999969482422,102,1
1976,"1622561702.2797534,",249491000,0,0.0,0,51.9513,4.144266666666667,131.0,219,2
1977,"1622561702.8696222,",304068000,0,5.099999904632568,0,51.92272166666667,4.215835,303.3999938964844,305,3
1978,"1622561703.110168,",245209000,0,3.0,1,51.978548333333336,4.101375,108.9000015258789,105,2
1979,"1622561703.135603,",245232000,0,0.0,0,51.97715333333333,4.125201666666666,360.0,10,3
1980,"1622561703.5970004,",244700123,0,0.0,1,51.96186,4.1376083333333336,93.0,307,2
1981,"1622561703.8845873,",211734040,0,12.199999809265137,1,51.92597666666666,4.22674,320.6000061035156,321,3
1982,"1622561703.964987,",249518000,0,0.0,0,51.959916666666665,4.009956666666667,232.8999938964844,352,4
1983,"1622561704.281018,",244660114,0,0.0,1,51.93711,4.05257,73.69999694824219,69,3
1984,"1622561704.46776,",249525000,0,0.0,1,51.97623333333333,3.990666666666667,252.0,167,3
1985,"1622561704.4784367,",244050469,0,0.0,0,51.9612,4.089878333333333,238.6000061035156,194,4
1986,"1622561704.6519651,",244120000,0,10.800000190734863,1,52.06286,4.093401666666667,239.8999938964844,240,4
1987,"1622561704.668627,",244750616,0,0.0,0,51.95958666666667,3.995503333333333,205.8000030517578,173,4
1988,"1622561704.7694306,",244287000,0,0.1000000014901161,1,51.97696666666667,4.125783333333334,126.0,30,3
1989,"1622561704.7905705,",249689000,0,11.800000190734863,0,51.9517,4.170616666666667,310.0,311,3
1990,"1622561704.8956673,",245254000,7,6.900000095367432,0,51.91894,3.931861666666667,2.5999999046325684,3,4
1991,"1622561704.975467,",248352000,0,0.0,0,51.95989166666666,4.00968,71.0999984741211,353,3
1992,"1622561705.5315447,",249532000,0,0.0,0,51.961,4.1405,258.0,39,3
1993,"1622561705.5973911,",356122000,5,0.0,1,51.95440666666666,4.126658333333333,276.3999938964844,12,5
1994,"1622561705.7041495,",244820146,0,1.399999976158142,1,52.0385,3.8975,245.0,313,5
1995,"1622561705.9087214,",211138300,0,0.0,1,51.963863333333336,4.095713333333333,327.1000061035156,295,5
1996,"1622561705.9895868,",244710324,0,8.199999809265137,1,51.933238333333335,4.137806666666667,94.1999969482422,85,48
1997,"1622561706.3361444,",246259000,3,0.5,1,51.98954166666667,4.0252566666666665,91.8000030517578,87,5
1998,"1622561706.5461953,",212396000,3,11.800000190734863,1,52.04025666666666,4.013073333333334,157.39999389648438,150,7
1999,"1622561706.6536677,",538009096,5,0.0,1,51.95337,4.1275916666666665,22.700000762939453,188,2
2000,"1622561706.670048,",212115000,3,9.300000190734863,1,52.043081666666666,4.053146666666667,13.199999809265137,18,7
2001,"1622561706.6807396,",211476060,0,0.0,1,51.959653333333335,4.109161666666667,360.0,294,6
2002,"1622561707.0333548,",304642000,5,10.100000381469728,1,52.039,3.9101666666666666,295.0,301,5
2003,"1622561707.1634603,",244690814,0,0.0,1,51.95852,4.144063333333333,121.3000030517578,311,7
2004,"1622561707.2827485,",257048880,0,8.300000190734863,1,52.04019666666667,3.949085,340.5,351,6
2005,"1622561707.4682593,",249522000,10,8.699999809265137,1,51.9698,4.107216666666667,116.0,121,7
2006,"1622561707.4788601,",305542000,8,0.0,0,51.964083333333335,4.094908333333334,32.599998474121094,295,8
2007,"1622561707.549393,",357314000,0,11.800000190734863,1,52.0156,3.958783333333333,293.0,295,7
2008,"1622561707.6870406,",249040000,0,8.399999618530273,1,51.96687,4.114538333333333,127.0,126,4
2009,"1622561707.914791,",211684020,0,0.0,1,51.964153333333336,4.094433333333333,22.299999237060547,113,8
2010,"1622561708.0730267,",244900124,0,0.0,0,51.959985,4.011088333333333,181.1000061035156,357,8
2011,"1622561708.098179,",219964000,3,9.199999809265137,1,51.83681666666666,3.872588333333333,298.20001220703125,301,8
2012,"1622561708.1482847,",244050469,0,0.0,0,51.9612,4.089878333333333,242.0,194,7
2013,"1622561708.663252,",636012662,0,0.0,0,51.96772,4.073921666666667,137.0,152,9
2014,"1622561709.283087,",305149000,0,2.400000095367432,0,51.969278333333335,4.107231666666666,112.4000015258789,119,9
2015,"1622561709.5356238,",248753000,0,9.0,0,51.96045333333333,4.135033333333333,117.1999969482422,115,8
2016,"1622561709.7262135,",257048880,0,8.300000190734863,1,52.04027,3.949045,341.0,350,8
2017,"1622561709.9621446,",636092635,5,0.0,0,51.962851666666666,4.056448333333333,180.8999938964844,263,4
2018,"1622561710.6004608,",244697000,0,0.0,0,51.951483333333336,4.144133333333333,157.0,40,8
2019,"1622561710.6838262,",636017857,4,8.300000190734863,1,51.97570833333333,4.09064,114.6999969482422,115,1
2020,"1622561710.9529421,",205699000,5,0.0,0,51.964405,4.116905,3.200000047683716,113,47
2021,"1622561711.2834334,",205565000,0,0.0,0,51.960973333333335,4.140721666666667,266.5,352,32
2022,"1622561711.40267,",244407000,0,0.0,1,51.976665,4.125506666666666,180.0,207,10
2023,"1622561711.6003695,",304642000,5,10.0,1,52.03916666666667,3.909833333333333,295.0,301,9
2024,"1622561711.7780945,",244013210,0,0.0,1,51.97684,4.125675,276.1000061035156,210,11
2025,"1622561711.8032072,",244690814,0,0.0,1,51.95851666666667,4.144058333333334,110.8000030517578,310,11
2026,"1622561711.8833852,",244050469,0,0.0,0,51.9612,4.089876666666667,238.8000030517578,194,11
2027,"1622561712.0186365,",354283000,0,4.300000190734863,1,51.88745,4.299,251.0,250,11
2028,"1622561712.6004977,",244100907,15,0.1000000014901161,0,51.94471,4.171665,264.6000061035156,326,12
2029,"1622561712.6543815,",250005693,0,7.400000095367432,1,51.961886666666665,4.148351666666667,129.8000030517578,131,11
2030,"1622561712.8180227,",304642000,5,10.0,1,52.03916666666667,3.909833333333333,295.0,301,11
2031,"1622561712.8734145,",304068000,0,5.900000095367432,0,51.922895,4.215535,303.6000061035156,300,13
2032,"1622561712.8985178,",249518000,0,0.0,0,51.95991833333333,4.0099583333333335,223.3999938964844,352,13
2033,"1622561712.994785,",244030516,0,5.699999809265137,1,51.938091666666665,4.099151666666667,101.8000030517578,102,12
2034,"1622561713.414949,",244042000,0,3.299999952316284,1,51.925105,3.9653966666666665,22.700000762939453,21,13
2035,"1622561713.7760794,",244690814,0,0.0,1,51.95851666666667,4.144056666666667,0.0,309,13
2036,"1622561713.856227,",245209000,0,3.0,1,51.978505,4.1016,107.9000015258789,104,13
2037,"1622561713.9113767,",245232000,0,0.1000000014901161,0,51.977156666666666,4.125205,271.3999938964844,11,13
2038,"1622561713.9618185,",244660114,0,0.0,1,51.937106666666665,4.052598333333333,73.69999694824219,68,13
2039,"1622561714.1525795,",248352000,0,0.0,0,51.959896666666666,4.00969,71.0999984741211,353,13
2040,"1622561714.4152992,",244750616,0,0.0,0,51.95959166666667,3.995505,204.6999969482422,173,14
2041,"1622561714.4861715,",249525000,0,0.1000000014901161,1,51.97623333333333,3.990666666666667,65.0,167,13
2042,"1622561714.5344958,",244050469,0,0.0,0,51.961198333333336,4.089875,232.8999938964844,194,14
2043,"1622561715.0820355,",246259000,3,0.4000000059604645,1,51.98954166666667,4.0252783333333335,89.19999694824219,87,15
2044,"1622561715.8564925,",249689000,0,11.899999618530272,0,51.952133333333336,4.169816666666667,310.0,312,15
2045,"1622561715.9117293,",212115000,3,9.300000190734863,1,52.04350166666666,4.053311666666667,13.399999618530272,18,16
2046,"1622561716.177618,",244820146,0,1.399999976158142,1,52.03833333333333,3.8973333333333335,245.0,313,15
2047,"1622561716.335021,",249532000,0,0.0,0,51.961,4.1405,258.0,39,13
2048,"1622561716.5335977,",212396000,3,11.800000190734863,1,52.03979666666667,4.013376666666667,157.6999969482422,149,17
2049,"1622561716.9217813,",636012662,0,0.0,0,51.96772,4.073933333333334,137.0,152,17
2050,"1622561717.056733,",245209000,0,3.0,1,51.97849,4.101678333333333,107.3000030517578,103,16
2051,"1622561717.401947,",256758000,0,0.0,1,51.96174333333333,4.139265,342.5,39,15
2052,"1622561717.5995562,",249040000,0,8.5,1,51.966636666666666,4.115043333333333,126.0,124,14
2053,"1622561717.7221391,",244050469,0,0.0,0,51.961198333333336,4.089875,229.1000061035156,194,17
2054,"1622561717.9125435,",211684020,0,0.0,1,51.96415,4.094436666666667,22.299999237060547,113,18
2055,"1622561718.1482565,",244900124,0,0.0,0,51.959975,4.0111,181.1000061035156,357,18
2056,"1622561718.2817318,",244120000,0,10.899999618530272,1,52.062505,4.092431666666666,239.8999938964844,240,18
2057,"1622561718.6529143,",249522000,10,8.699999809265137,1,51.96958333333333,4.10785,118.0,123,18
2058,"1622561718.7361927,",248753000,0,9.0,0,51.96028333333334,4.135576666666666,116.8000030517578,115,17
2059,"1622561718.9515226,",304642000,5,9.600000381469728,1,52.03916666666667,3.9093333333333335,294.0,301,17
2060,"1622561718.97678,",244697000,0,0.0,0,51.95146666666667,4.14415,157.0,40,18
2061,"1622561719.014471,",314037000,0,11.100000381469728,1,51.896973333333335,4.302978333333333,283.0,284,18
2062,"1622561719.6972046,",305149000,0,2.400000095367432,0,51.96922666666666,4.10742,112.9000015258789,119,20
2063,"1622561719.776229,",636017857,4,8.300000190734863,1,51.97557,4.09113,114.6999969482422,115,10
2064,"1622561720.1223874,",245209000,0,3.0,1,51.978478333333335,4.10174,107.0,103,19
2065,"1622561720.4704542,",245385000,5,0.0,0,51.966645,4.044003333333333,281.79998779296875,109,19
2066,"1622561721.1357589,",244690814,0,0.1000000014901161,1,51.958511666666666,4.144048333333333,136.89999389648438,308,21
2067,"1622561721.4808428,",304642000,5,9.699999809265137,1,52.03933333333333,3.9091666666666662,295.0,301,19
2068,"1622561721.7292728,",244153545,0,0.0,1,51.827205,4.129883333333333,360.0,191,21
2069,"1622561721.9894536,",244050469,0,0.0,0,51.961198333333336,4.089873333333333,231.8000030517578,194,21
2070,"1622561722.0464835,",205565000,0,0.1000000014901161,0,51.96097666666667,4.140718333333333,266.5,351,60
2071,"1622561722.0572546,",244120000,0,10.899999618530272,1,52.06242833333334,4.092221666666667,240.0,240,21
2072,"1622561722.149736,",244407000,0,0.0,1,51.976665,4.125506666666666,180.0,207,20
2073,"1622561722.283969,",255805899,1,0.1000000014901161,0,51.93517833333333,3.7733266666666663,345.70001220703125,75,21
2074,"1622561722.4184456,",211734040,0,12.199999809265137,1,51.92675833333333,4.225695,320.5,321,21
2075,"1622561722.5833592,",244030516,0,5.699999809265137,1,51.938035,4.099568333333333,102.5999984741211,102,22
2076,"1622561722.7152264,",245209000,0,3.0,1,51.97846833333333,4.101801666666667,106.5,103,22
2077,"1622561722.8991413,",212733000,5,0.1000000014901161,1,51.962465,4.056848333333333,186.0,261,22
2078,"1622561722.9793937,",304068000,0,6.5,0,51.923055,4.21514,302.5,300,23
2079,"1622561723.0595229,",245232000,0,0.1000000014901161,0,51.977165,4.125196666666667,271.3999938964844,11,23
2080,"1622561723.2833803,",249491000,0,0.0,0,51.95133333333333,4.144233333333333,131.0,219,23
2081,"1622561723.8038669,",250005693,0,7.400000095367432,1,51.961641666666665,4.148815,129.89999389648438,131,23
2082,"1622561723.829097,",249525000,0,0.1000000014901161,1,51.97623333333333,3.990666666666667,66.0,166,21
2083,"1622561723.9393952,",244700123,0,0.0,1,51.96186166666666,4.1376083333333336,15.399999618530272,307,22
2084,"1622561723.9898562,",249518000,0,0.0,0,51.95991833333333,4.0099583333333335,244.3999938964844,352,24
2085,"1622561724.1250343,",354654000,5,0.0,0,51.974365,4.0339583333333335,357.5,290,2
2086,"1622561724.281555,",244750616,0,0.0,0,51.95959333333333,3.9955066666666665,215.6000061035156,173,24
2087,"1622561724.5481727,",370084000,5,0.0,1,51.971873333333335,4.051801666666667,170.10000610351562,170,22
2088,"1622561724.7302465,",244050469,0,0.0,0,51.961198333333336,4.089871666666666,236.3999938964844,194,24
2089,"1622561724.7748046,",246259000,3,0.3000000119209289,1,51.98954166666667,4.025295,90.3000030517578,87,24
2090,"1622561724.871268,",248352000,0,0.0,0,51.959898333333335,4.009681666666666,71.0999984741211,352,23
2091,"1622561725.001715,",244120000,0,10.899999618530272,1,52.06235,4.092013333333333,239.8999938964844,240,24
2092,"1622561725.162236,",244660114,0,0.0,1,51.93710166666666,4.0526,73.69999694824219,68,24
2093,"1622561725.3508887,",249689000,0,11.899999618530272,0,51.95243333333333,4.1692833333333335,310.0,312,23
2094,"1622561725.473263,",212115000,3,9.300000190734863,1,52.043905,4.053483333333333,13.699999809265137,18,26
2095,"1622561725.54024,",304642000,5,9.600000381469728,1,52.03933333333333,3.909,293.0,301,23
2096,"1622561725.5739255,",249532000,0,0.0,0,51.961,4.1405,258.0,39,23
2097,"1622561726.4033754,",212396000,3,11.800000190734863,1,52.039296666666665,4.0137366666666665,156.39999389648438,150,27
2098,"1622561726.46925,",257048880,0,8.600000381469727,1,52.04091,3.9486616666666663,339.5,350,25
2099,"1622561726.5699234,",211138300,0,0.1000000014901161,1,51.96385333333333,4.095715,327.1000061035156,294,26
2100,"1622561726.6963012,",256758000,0,0.0,1,51.96174166666667,4.139263333333333,342.5,39,24
2101,"1622561726.8185425,",211476060,0,0.0,1,51.959655,4.109155,360.0,294,26
2102,"1622561726.8435822,",636012662,0,0.0,0,51.967705,4.073943333333333,137.0,152,27
2103,"1622561726.8685548,",314416000,0,11.399999618530272,0,52.020318333333336,3.973553333333333,294.70001220703125,290,26
2104,"1622561727.0716283,",245209000,0,3.0,1,51.97845333333333,4.101896666666667,105.8000030517578,103,26
2105,"1622561727.5717494,",314037000,0,11.100000381469728,1,51.89708,4.302248333333333,283.20001220703125,284,27
2106,"1622561727.7071652,",244050469,0,0.0,0,51.961198333333336,4.08987,240.0,194,27
2107,"1622561727.7322416,",305542000,8,0.0,0,51.96409,4.094905,32.599998474121094,295,28
2108,"1622561727.9920661,",244287000,0,0.1000000014901161,1,51.97696666666667,4.125783333333334,105.0,30,26
2109,"1622561728.1525156,",211684020,0,0.0,1,51.96414833333333,4.0944416666666665,22.299999237060547,113,28
2110,"1622561728.2845876,",249522000,10,8.699999809265137,1,51.9694,4.10835,119.0,123,28
2111,"1622561728.5666263,",245247000,0,3.400000095367432,1,51.84802166666667,3.852435,210.0,198,27
2112,"1622561728.8198273,",244900124,0,0.0,0,51.95997166666667,4.011116666666667,181.1000061035156,358,29
2113,"1622561728.8449218,",224259000,5,0.0,1,51.97171166666666,4.045246666666666,326.79998779296875,299,26
2114,"1622561729.1357253,",357314000,0,12.0,1,52.01608333333333,3.9569666666666663,293.0,295,29
2115,"1622561729.2843976,",249040000,0,8.5,1,51.96637333333334,4.115675,124.0,123,26
2116,"1622561729.4710371,",305149000,0,2.5,0,51.969186666666666,4.107575,113.1999969482422,118,29
2117,"1622561729.5560105,",636017916,5,0.0,1,51.959428333333335,4.059685,297.0,263,30
2118,"1622561729.749803,",248753000,0,9.0,0,51.960076666666666,4.13625,117.1999969482422,115,28
2119,"1622561729.8301132,",636017857,4,8.300000190734863,1,51.97539833333333,4.091725,115.1999969482422,115,20
2120,"1622561730.3550265,",245209000,0,3.0,1,51.97844333333333,4.101968333333334,104.5,103,29
2121,"1622561730.5610151,",244697000,0,0.0,0,51.95143333333333,4.144166666666667,157.0,41,28
2122,"1622561731.4075856,",304642000,5,9.199999809265137,1,52.0395,3.9086666666666665,293.0,302,29
2123,"1622561731.4746742,",205565000,0,0.1000000014901161,0,51.96097833333334,4.140718333333333,266.5,350,52
2124,"1622561731.4852605,",248753000,0,9.0,0,51.96004,4.136373333333333,116.6999969482422,114,30
2125,"1622561731.5576587,",244100907,15,0.1000000014901161,0,51.94470666666667,4.171663333333333,172.6999969482422,326,31
2126,"1622561731.6906345,",244050469,0,0.0,0,51.961198333333336,4.089868333333333,240.0,194,31
2127,"1622561731.7243588,",219027776,0,0.0,1,51.90446666666666,4.3622966666666665,259.3999938964844,169,31
2128,"1622561731.749483,",244407000,0,0.0,1,51.976665,4.125506666666666,180.0,207,30
2129,"1622561731.7601562,",244690814,0,0.3000000119209289,1,51.95850333333333,4.144015,177.10000610351562,307,31
2130,"1622561731.939348,",248753000,0,9.0,0,51.96004,4.136373333333333,116.6999969482422,114,30
2131,"1622561732.491017,",249518000,0,0.0,0,51.95991833333333,4.009955,245.1999969482422,352,33
2132,"1622561732.5391648,",244013210,0,0.1000000014901161,1,51.976841666666665,4.125676666666667,275.6000061035156,210,31
2133,"1622561732.8713639,",249491000,0,0.0,0,51.95131666666666,4.14425,131.0,219,32
2134,"1622561732.9516573,",211734040,0,12.199999809265137,1,51.927235,4.225055,320.29998779296875,321,32
2135,"1622561732.9766505,",304068000,0,6.900000095367432,0,51.92321333333334,4.2147033333333335,301.29998779296875,299,33
2136,"1622561733.0318992,",245209000,0,3.0,1,51.978433333333335,4.102028333333333,104.5999984741211,102,32
2137,"1622561733.0564492,",244042000,0,3.299999952316284,1,51.92537333333333,3.965586666666667,23.200000762939453,22,33
2138,"1622561733.1621625,",250005693,0,7.400000095367432,1,51.96141833333333,4.149235,130.10000610351562,131,32
2139,"1622561733.4207802,",245254000,7,6.900000095367432,0,51.91986166666667,3.9319216666666663,1.7000000476837158,1,32
2140,"1622561733.6888862,",314416000,0,11.5,0,52.020446666666665,3.9730783333333335,292.20001220703125,287,32
2141,"1622561733.726999,",245232000,0,0.0,0,51.97716166666667,4.125205,360.0,10,33
2142,"1622561734.2848232,",248352000,0,0.0,0,51.959895,4.009685,71.0999984741211,351,33
2143,"1622561734.6873841,",244287000,0,0.1000000014901161,1,51.97696666666667,4.125783333333334,309.0,30,32
2144,"1622561734.7479546,",255806165,5,0.0,1,51.94991,4.066436666666666,2.0,258,34
2145,"1622561734.7783017,",244050469,0,0.0,0,51.961198333333336,4.0898666666666665,241.8999938964844,194,34
2146,"1622561734.8036225,",244750616,0,0.0,0,51.959595,3.99551,229.6999969482422,173,34
2147,"1622561734.8955612,",249525000,0,0.0,1,51.97623333333333,3.990666666666667,61.0,167,33
2148,"1622561735.1664448,",249689000,0,11.899999618530272,0,51.95271666666667,4.16875,311.0,312,33
2149,"1622561735.2866385,",244660114,0,0.0,1,51.93709833333333,4.05259,73.69999694824219,69,34
2150,"1622561735.4914155,",440559000,5,0.0,0,51.948483333333336,3.9878666666666662,317.0,34,35
2151,"1622561735.5588293,",245505000,5,0.0,1,51.962228333333336,4.137951666666667,62.5,309,33
2152,"1622561735.5693715,",249532000,0,0.0,0,51.961,4.1405,258.0,39,33
2153,"1622561735.699505,",248753000,0,8.899999618530273,0,51.95997,4.136621666666667,115.9000015258789,112,34
2154,"1622561736.4171185,",212396000,3,11.800000190734863,1,52.03879333333333,4.01408,157.1999969482422,150,37
2155,"1622561736.5359685,",636015430,5,0.0,1,51.93362666666667,4.187356666666667,46.900001525878906,307,24
2156,"1622561736.5693657,",246259000,3,0.3000000119209289,1,51.989555,4.025313333333333,56.70000076293945,88,36
2157,"1622561736.7896318,",305542000,8,0.0,0,51.96408666666667,4.094905,32.599998474121094,295,37
2158,"1622561736.819695,",256758000,0,0.0,1,51.96174166666667,4.139263333333333,342.5,39,34
2159,"1622561736.8700738,",212115000,3,9.300000190734863,1,52.044395,4.053695,13.899999618530272,18,37
2160,"1622561736.8951874,",245209000,0,3.0,1,51.97842333333333,4.102108333333334,103.4000015258789,102,36
2161,"1622561736.9252074,",538009297,5,0.0,1,51.93936333333333,4.061615,2.900000095367432,69,33
2162,"1622561737.005439,",314416000,0,11.399999618530272,0,52.020518333333335,3.9727566666666663,289.79998779296875,287,36
2163,"1622561737.0306551,",538006271,0,6.199999809265137,1,51.98568,3.760203333333333,60.59999847412109,60,37
2164,"1622561737.3482184,",257048880,0,8.800000190734863,1,52.04132333333333,3.948403333333333,339.0,351,36
2165,"1622561737.570561,",636012662,0,0.0,0,51.96769833333333,4.073945,137.0,152,38
2166,"1622561737.7487822,",304642000,5,9.0,1,52.0395,3.908166666666667,295.0,302,35
2167,"1622561737.884226,",249040000,0,8.5,1,51.96617666666667,4.116156666666667,123.0,122,35
2168,"1622561737.9645038,",211684020,0,0.0,1,51.96414666666666,4.0944416666666665,22.299999237060547,113,38
2169,"1622561738.019474,",244120000,0,10.899999618530272,1,52.062021666666666,4.091085,239.8999938964844,240,37
2170,"1622561738.0446084,",244050469,0,0.0,0,51.961198333333336,4.0898666666666665,241.0,194,37
2171,"1622561738.0696352,",249522000,10,8.699999809265137,1,51.96918333333333,4.1089,121.0,124,37
2172,"1622561738.5569868,",248753000,0,8.899999618530273,0,51.959921666666666,4.1368116666666666,114.6999969482422,112,37
2173,"1622561738.7646496,",246046000,1,0.4000000059604645,0,51.958223333333336,3.8085066666666663,331.5,52,38
2174,"1622561738.8448505,",636017857,4,8.300000190734863,1,51.97525666666667,4.092211666666667,115.4000015258789,115,29
2175,"1622561738.8950946,",311453000,1,0.2000000029802322,0,51.92271,3.812208333333333,161.0,58,39
2176,"1622561738.9253516,",244900124,0,0.0,0,51.959975,4.011113333333333,181.1000061035156,358,39
2177,"1622561739.16591,",247604000,1,0.0,0,51.93787833333333,3.8020816666666666,3.299999952316284,62,36
