1622182398.285072,"!AIVDM,1,1,,B,33`j8:0P00PBk5JMf1h>4?vT2C7k,0*03
"
1622182398.3385725,"$GPVTG,275.13,T,,M,2.499,N,4.629,K,A*30
"
1622182398.3539398,"$GPGGA,061318.00,5157.54385,N,00400.45930,E,1,10,0.81,2.8,M,45.9,M,,*5D
"
1622182398.4100971,"!AIVDM,2,1,3,B,53bW`042<Pc50<Q2220P4n3?7N2222222222220Q3I6:9=F80;R2n`14,0*67
"
1622182398.4720917,"!AIVDM,2,2,3,B,QA1jCQh00000000,2*25
"
1622182398.482744,"!AIVDM,1,1,,B,18153v@000PBm88Mg26aESTP04hl,0*3F
"
1622182398.4974098,"$GPGSA,A,3,25,32,15,24,17,12,19,02,06,10,,,1.37,0.81,1.10*02
"
1622182398.514181,"$GPGSV,3,1,11,02,06,119,26,06,12,089,32,10,09,262,34,12,76,236,46*79
"
1622182398.5689023,"!AIVDM,1,1,,B,33a5Jn0PB:PBiMpMgUQcB8vP20V0,0*7E
"
1622182398.617915,"!AIVDM,1,1,,B,13dqcb53AG0B6URMiKNt9a`T0h:j,0*41
"
1622182398.6776857,"$GPGSV,3,2,11,15,09,174,35,17,15,036,41,19,34,053,40,22,02,351,*7B
"
1622182398.6883993,"$GPGSV,3,3,11,24,62,124,39,25,36,245,44,32,35,304,44*47
"
1622182398.7005374,"$GPGLL,5157.54385,N,00400.45930,E,061318.00,A,A*62
"
1622182398.767801,"!AIVDM,1,1,,B,13=m=t001qPBetvMgJLTSSdT0000,0*43
"
1622182398.792703,"!AIVDM,1,1,,B,33`gb9@0000BfBbMfpMmn`PV010A,0*3E
"
1622182398.8481197,"!AIVDM,1,1,,A,14S0lB00000Bgj`MfvRPJ9>V08;1,0*37
"
1622182398.9533799,"!AIVDM,1,1,,A,338CQ>0Oi9P@aBlMfJkQWAlR01u0,0*75
"
1622182398.9834783,"!AIVDM,1,1,,B,13`jg:w0010BOunMfDe<>`2TP4hl,0*7E
"
1622182399.063722,"!AIVDM,1,1,,B,13AiRH3001PAiQFMb=AM9kbV04hl,0*00
"
1622182399.1691084,"!AIVDM,1,1,,B,13lBIT00100B0OHMijAcwaHT0<<P,0*56
"
1622182399.2451944,"$GPRMC,061319.00,A,5157.54399,N,00400.45830,E,2.492,274.52,280521,,,A*6F
"
1622182399.2880359,"!AIVDM,1,1,,A,13bG1P00000BOV6MahT3a9dV0@;?,0*00
"
1622182399.3412545,"$GPVTG,274.52,T,,M,2.492,N,4.616,K,A*33
"
1622182399.3518832,"!AIVDM,1,1,,B,133h8j0P000BQDnMac3f4?vV00Sn,0*4B
"
1622182399.411682,"$GPGGA,061319.00,5157.54399,N,00400.45830,E,1,10,0.81,3.1,M,45.9,M,,*58
"
1622182399.475215,"$GPGSA,A,3,25,32,15,24,17,12,19,02,06,10,,,1.37,0.81,1.10*02
"
1622182399.4995663,"$GPGSV,3,1,11,02,06,119,26,06,12,089,32,10,09,262,34,12,76,236,47*78
"
1622182399.5102425,"!AIVDM,1,1,,B,33aN`dP01TPB0sPMigv;a9<T0000,0*34
"
1622182399.5209973,"!AIVDM,1,1,,A,13`e?c0P00PBQSnMfpOf4?vV28;J,0*41
"
1622182399.5767262,"$GPGSV,3,2,11,15,09,174,35,17,15,036,40,19,34,053,42,22,02,351,*78
"
1622182399.6233742,"$GPGSV,3,3,11,24,62,124,40,25,36,245,45,32,35,304,44*48
"
1622182399.672291,"$GPGLL,5157.54399,N,00400.45830,E,061319.00,A,A*6F
"
1622182399.68391,"!AIVDM,1,1,,A,13aG7b001C0BjudMgC1;T9FT0@;O,0*34
"
1622182399.7000425,"!AIVDM,1,1,,A,33apd60P@QPBJ<HMc2@5KSvV00q1,0*29
"
1622182399.7795355,"!AIVDM,1,1,,B,13aGsl:P00PBasvMfeoTOOwjR0Rq,0*2B
"
1622182399.810194,"!AIVDM,1,1,,B,13aBKS@P00PBpSHMgLs`D?vV24hl,0*59
"
1622182399.890815,"!AIVDM,1,1,,A,19NSQQh000PC31hMf8g07;<`0@;`,0*2D
"
1622182399.9310565,"!AIVDM,1,1,,B,13a;pr022QPAs6<Mhgeks3>V00SP,0*11
"
1622182400.0764806,"!AIVDM,1,1,,B,13P;tLPP360B3A@MggdR0Ov`0D4r,0*11
"
1622182400.180951,"!AIVDM,1,1,,B,33aD@85P000BN7NMf2;00?vT0E4r,0*54
"
1622182400.2443013,"$GPRMC,061320.00,A,5157.54411,N,00400.45731,E,2.485,274.52,280521,,,A*6A
"
1622182400.2869248,"!AIVDM,1,1,,A,402E3MAvEN6=CPBlo>MgVLQ020S:,0*4A
"
1622182400.3397543,"$GPVTG,274.52,T,,M,2.485,N,4.603,K,A*31
"
1622182400.3551097,"$GPGGA,061320.00,5157.54411,N,00400.45731,E,1,10,0.81,3.3,M,45.9,M,,*59
"
1622182400.4076622,"$GPGSA,A,3,25,32,15,24,17,12,19,02,06,10,,,1.37,0.81,1.10*02
"
1622182400.421601,"!AIVDM,1,1,,A,33`hCB06@RPBb6dMfvud4b0b01r@,0*62
"
1622182400.473731,"!AIVDM,1,1,,A,33anGb0Oi3PBCgHMfWFQfQNV00lQ,0*2E
"
1622182400.490433,"$GPGSV,3,1,11,02,06,119,26,06,12,089,33,10,09,262,35,12,76,236,46*79
"
1622182400.506869,"!AIVDM,1,1,,B,13aGtpPP00PBMjRMf>ihEOv`2L3S,0*74
"
1622182400.5173194,"!AIVDM,1,1,,A,13aGsOmP17PBal0Mf6CRn?vb2D7u,0*57
"
1622182400.5755756,"$GPGSV,3,2,11,15,09,174,35,17,15,036,39,19,34,053,41,22,02,351,*75
"
1622182400.620726,"!AIVDM,1,1,,A,13Qg1H002j0As<:Mm0`M`blV04hl,0*32
"
1622182400.672306,"$GPGSV,3,3,11,24,62,124,41,25,36,245,45,32,35,304,46*4B
"
1622182400.6888473,"$GPGLL,5157.54411,N,00400.45731,E,061320.00,A,A*6C
"
1622182400.6993725,"!AIVDM,1,1,,A,35SUwf36P`0@sgHMduf=L:l`00vP,0*75
"
1622182400.715093,"!AIVDM,1,1,,B,133eQ:PP00PBS3:Meo9>4?v`R0RP,0*6F
"
1622182400.861431,"!AIVDM,2,1,4,B,53aD@80000010;;GC0118tq@t00000000000001?<@<8440000888888,0*03
"
1622182400.8720157,"!AIVDM,2,2,4,B,888888888888880,2*23
"
1622182400.954996,"!AIVDM,1,1,,A,13aDrChP1D0BTm4Mg0QT`OvV08<@,0*66
"
1622182401.0360453,"!AIVDM,1,1,,A,13b?AJ7001PBM>:MasBh0VpD00S=,0*66
"
1622182401.06121,"!AIVDM,1,1,,A,13`pn:0000PBaOTMfOubLH2V20T2,0*7F
"
1622182401.2459948,"$GPRMC,061321.00,A,5157.54424,N,00400.45635,E,2.494,274.41,280521,,,A*6A
"
1622182401.2885203,"!AIVDM,1,1,,B,133kjEPP0HPBF7@Mfk4be?v`R0Sh,0*08
"
1622182401.3412282,"$GPVTG,274.41,T,,M,2.494,N,4.619,K,A*38
"
1622182401.3560581,"$GPGGA,061321.00,5157.54424,N,00400.45635,E,1,10,0.81,3.6,M,45.9,M,,*5E
"
1622182401.4083333,"!AIVDM,1,1,,B,33aDqWmP00PBOhTMg6jf4?vb2Der,0*14
"
1622182401.4225686,"$GPGSA,A,3,25,32,15,24,17,12,19,02,06,10,,,1.37,0.81,1.10*02
"
1622182401.474223,"!AIVDM,1,1,,A,13aFdD@P1CPBjQpMgBKsPwvb2H<P,0*6D
"
1622182401.4907854,"!AIVDM,1,1,,A,13`iH`PP01PBNjpMf4Gf4?vb2H<Q,0*74
"
1622182401.5028243,"$GPGSV,3,1,11,02,06,119,25,06,12,089,33,10,09,262,34,12,76,236,45*78
"
1622182401.576981,"$GPGSV,3,2,11,15,09,174,35,17,15,036,37,19,34,053,40,22,02,351,*7A
"
1622182401.623882,"$GPGSV,3,3,11,24,62,124,40,25,36,245,45,32,35,304,45*49
"
1622182401.672908,"$GPGLL,5157.54424,N,00400.45635,E,061321.00,A,A*6E
"
1622182401.6843672,"!AIVDM,1,1,,A,13bW`0300cPBUIVMj@1GuFFl00Rd,0*77
"
1622182401.7307863,"!AIVDM,1,1,,B,13aI::0P1=PBM1PMgD7KK?vb20RR,0*2D
"
1622182401.7799914,"!AIVDM,1,1,,B,13aL?0W000PBLr6MatOJKVnb0H<g,0*17
"
1622182401.8362377,"!AIVDM,1,1,,B,83aD@80j2d<dtt=<<j9Pqga@0000,0*2E
"
1622182401.8611462,"!AIVDM,1,1,,A,13ku9T@000PBStdMfracDBRd00SU,0*1B
"
1622182401.9663584,"!AIVDM,1,1,,A,13`eHVP000PBfH8Mfn@<g2Nb0D<M,0*1E
"
1622182402.05775,"!AIVDM,2,1,5,B,5380RH42=3QCD95G>20<tpl5:0Dh8F2222222216>p>995MT0=SS4U3H,0*5B
"
1622182402.068373,"!AIVDM,2,2,5,B,888888888888880,2*22
"
1622182402.0789402,"!AIVDM,1,1,,B,33euWD:Oh1PBlwdMg32SL5Tb011h,0*08
"
1622182402.1272874,"!AIVDM,1,1,,B,33apd60P@QPBJ=2Mc2=5FStb0000,0*57
"
1622182402.1823199,"!AIVDM,1,1,,B,19NSV:501`PB4ePMijI<59R`0<=3,0*1C
"
1622182402.2443502,"$GPRMC,061322.00,A,5157.54434,N,00400.45539,E,2.528,274.10,280521,,,A*65
"
1622182402.2849348,"$GPVTG,274.10,T,,M,2.528,N,4.682,K,A*38
"
1622182402.34466,"$GPGGA,061322.00,5157.54434,N,00400.45539,E,1,10,0.81,3.8,M,45.9,M,,*5D
"
1622182402.4065444,"!AIVDM,1,1,,A,402E35QvEN6=F0CRNDMl76W004hl,0*5E
"
1622182402.4205954,"$GPGSA,A,3,25,32,15,24,17,12,19,02,06,10,,,1.37,0.81,1.10*02
"
1622182402.4742846,"!AIVDM,1,1,,B,13aDBIEP00PBpWLMgL>f4?vd22b6,0*16
"
1622182402.4905713,"$GPGSV,3,1,11,02,06,119,26,06,12,089,33,10,09,262,35,12,76,236,46*79
"
1622182402.507506,"!AIVDM,1,1,,A,14Rfh2001NPBNA0MgujTd3f`04hl,0*2F
"
1622182402.518052,"!AIVDM,1,1,,B,33a5Jn0Oj9PBiFdMgUfsBHt`21;0,0*5C
"
1622182402.576222,"$GPGSV,3,2,11,15,09,174,35,17,15,036,35,19,34,053,41,22,02,351,*79
"
1622182402.621321,"!AIVDM,1,1,,B,13aIhvwP00PBFjdMffC@0?vd20S6,0*58
"
1622182402.6729374,"$GPGSV,3,3,11,24,62,124,41,25,36,245,45,32,35,304,44*49
"
1622182402.689614,"$GPGLL,5157.54434,N,00400.45539,E,061322.00,A,A*63
"
1622182402.7058363,"!AIVDM,1,1,,A,E>jMjeQWT;9gQ9PgQ7a9aRV2P0006wha>jan8n0ht;v000,4*04
"
1622182402.722898,"!AIVDM,1,1,,B,33anGb0Oi3PBChvMfWNQgANd0000,0*0A
"
1622182402.733478,"!AIVDM,1,1,,A,402E35ivEN6=FPAOkvMVWi?020S:,0*08
"
1622182402.7442331,"!AIVDM,1,1,,A,33ev>H0Ohj0BQdHMfF0:Pa`b00w@,0*52
"
1622182402.9833775,"!AIVDM,1,1,,A,13aDq7hP00PBQ2fMfon1EOvd2<3w,0*21
"
1622182402.9998944,"!AIVDM,1,1,,B,338CQ>0Oi9P@aELMfK2QWipb00w0,0*0E
"
1622182403.0105488,"!AIVDM,1,1,,A,33aN`dPOiQPB0m@Migv;a9>d00vh,0*37
"
1622182403.2494407,"$GPRMC,061323.00,A,5157.54445,N,00400.45442,E,2.501,273.60,280521,,,A*64
"
1622182403.2898784,"$GPVTG,273.60,T,,M,2.501,N,4.632,K,A*38
"
1622182403.348583,"$GPGGA,061323.00,5157.54445,N,00400.45442,E,1,10,0.81,4.1,M,45.9,M,,*59
"
1622182403.4111874,"!AIVDM,1,1,,B,25SUwf360a0@sgHMduf=L:nf0H=a,0*10
"
1622182403.425451,"$GPGSA,A,3,25,32,15,24,17,12,19,02,06,10,,,1.37,0.81,1.10*02
"
1622182403.486199,"$GPGSV,3,1,11,02,06,119,26,06,12,089,32,10,09,262,35,12,76,236,46*78
"
1622182403.496981,"!AIVDM,1,1,,A,13cF0h001@0BgJ`MgVbDSCRh0@=f,0*4C
"
1622182403.5794473,"$GPGSV,3,2,11,15,09,174,37,17,15,036,39,19,34,053,38,22,02,351,*79
"
1622182403.625363,"!AIVDM,1,1,,A,13aB;@0000PBgS2Mfw1D5q6h04hl,0*5B
"
1622182403.6778069,"$GPGSV,3,3,11,24,62,124,42,25,36,245,45,32,35,304,45*4B
"
1622182403.694164,"!AIVDM,1,1,,A,33e>0L0w0vPC;cHMenMm3T4p0BGM,0*3E
"
1622182403.7047853,"$GPGLL,5157.54445,N,00400.45442,E,061323.00,A,A*69
"
1622182403.7191856,"!AIVDM,1,1,,B,13aJH3@P00PBQ0`Megiv4?vf2D6:,0*45
"
1622182403.729954,"!AIVDM,1,1,,A,13aC4g@P000BBWlMfpuP0?vd0<3w,0*65
"
1622182403.7553816,"!AIVDM,1,1,,A,14R;V20uAj0B?2>Mh@@443@h0@=q,0*03
"
1622182403.8356524,"!AIVDM,1,1,,B,13aQfUOP00PBGhBMfjd>4?vf24hl,0*46
"
1622182403.8612597,"!AIVDM,1,1,,A,18;N@R0003PAGsJMeWsqDF2P0@=u,0*01
"
1622182403.8912292,"!AIVDM,1,1,,B,14`aiM0vhiPBqtDMfS<79Udh88=t,0*4B
"
1622182403.9956574,"!AIVDM,1,1,,A,13aLl;0P00PBmpVMg0000?vf2<1g,0*3A
"
